98,False,False,Beyaz Unlu Mamülleri,[],/biz/beyaz-unlu-mam%C3%BClleri-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],,,,,[],{},beyaz-unlu-mamülleri-izmir,
99,False,False,Kadıoğlu,[],/biz/kad%C4%B1o%C4%9Flu-izmir-6?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 2550945,,,,[],{},kadıoğlu-izmir-6,
100,False,False,Sarıyer Börekçisi,[],/biz/sar%C4%B1yer-b%C3%B6rek%C3%A7isi-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 4833583,,,,[],{},sarıyer-börekçisi-izmir,
101,False,False,İzmir Şekerciler Pastacılar Odası,[],/biz/izmir-%C5%9Fekerciler-pastac%C4%B1lar-odas%C4%B1-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,False,0,,[],(0232) 4833126,,,,[],{},izmir-şekerciler-pastacılar-odası-izmir,
102,False,False,Yeşimnaz,[],/biz/ye%C5%9Fimnaz-izmir?osq=bakeries,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Konak'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Konak'}]",,5.0,False,1,,[],(0232) 4643566,,,,[],{},yeşimnaz-izmir,
103,False,False,Çavuşoğlu Pasta Salonu,[],/biz/%C3%A7avu%C5%9Fo%C4%9Flu-pasta-salonu-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,False,0,,[],(0232) 5454400,,,,[],{},çavuşoğlu-pasta-salonu-izmir,
104,False,False,Sini Börek,[],/biz/sini-b%C3%B6rek-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺₺,4.4,False,5,,[],(0232) 2548282,,,,[],{},sini-börek-izmir,
105,False,False,Avşar Börek,[],/biz/av%C5%9Far-b%C3%B6rek-izmir-2?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,False,0,,[],(0232) 4897524,,,,[],{},avşar-börek-izmir-2,
106,False,False,Fırıncala,[],/biz/f%C4%B1r%C4%B1ncala-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺₺,0.0,False,0,,[],,,,,[],{},fırıncala-izmir,
107,False,False,Alsancak Taş Fırın,[],/biz/alsancak-ta%C5%9F-f%C4%B1r%C4%B1n-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺,4.6,False,5,,[],(0232) 4645352,,,,[],{},alsancak-taş-fırın-izmir,
108,False,False,Tadım Pastanesi,[],/biz/tad%C4%B1m-pastanesi-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺₺,4.0,False,3,,[],(0232) 3235170,,,,[],{},tadım-pastanesi-izmir,
109,False,False,Acarlar Unlu Mamüller,[],/biz/acarlar-unlu-mam%C3%BCller-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺,3.7,False,6,,[],(0232) 4639497,,,,[],{},acarlar-unlu-mamüller-izmir,
110,False,False,Muguet Bakery,[],/biz/muguet-bakery-izmir?osq=bakeries,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Konak'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,False,0,,[],(0533) 5157136,,,,[],{},muguet-bakery-izmir,
111,False,False,Yonca Unlu Mamülleri,[],/biz/yonca-unlu-mam%C3%BClleri-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺,4.0,True,1,,[],(0232) 2435669,,,,[],{},yonca-unlu-mamülleri-izmir,
112,False,False,Site Unlu Mamülleri,[],/biz/site-unlu-mam%C3%BClleri-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],,,,,[],{},site-unlu-mamülleri-izmir,
113,False,False,Site,[],/biz/site-izmir-9?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺₺,4.0,True,1,,[],(0232) 2431056,,,,[],{},site-izmir-9,
114,False,False,Albaş Ekmek ve Unlu Mamüller,[],/biz/alba%C5%9F-ekmek-ve-unlu-mam%C3%BCller-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 2342010,,,,[],{},albaş-ekmek-ve-unlu-mamüller-izmir,
115,False,False,Kırım Şibörek,[],/biz/k%C4%B1r%C4%B1m-%C5%9Fib%C3%B6rek-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 2503361,,,,[],{},kırım-şibörek-izmir,
116,False,False,Narlıdere Unlu Mamülleri,[],/biz/narl%C4%B1dere-unlu-mam%C3%BClleri-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 2383529,,,,[],{},narlıdere-unlu-mamülleri-izmir,
117,False,False,Toya Unlu Mamulleri,[],/biz/toya-unlu-mamulleri-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 2612106,,,,[],{},toya-unlu-mamulleri-izmir,
118,False,False,Deniz Tatar Börekçisi,[],/biz/deniz-tatar-b%C3%B6rek%C3%A7isi-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}, {'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Konak'}]",₺,4.7,True,6,,[],(0232) 2553233,,,,[],{},deniz-tatar-börekçisi-izmir,http://www.deniztatarborekcisi.com
119,False,False,Göl Cafe &amp; Pastane,[],/biz/g%C3%B6l-cafe-ve-pastane-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}, {'title': 'Cafes', 'url': '/search?find_desc=Cafes&amp;find_loc=Konak'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Konak'}]",,2.0,True,1,,[],,,,,[],{},göl-cafe-ve-pastane-izmir,
120,False,False,Sevgi &amp; Mizgin Unlu Mamülleri,[],/biz/sevgi-ve-mizgin-unlu-mam%C3%BClleri-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0532) 4803256,,,,[],{},sevgi-ve-mizgin-unlu-mamülleri-izmir,
121,False,False,Güney Doğu Pide Fırını,[],/biz/g%C3%BCney-do%C4%9Fu-pide-f%C4%B1r%C4%B1n%C4%B1-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 4452281,,,,[],{},güney-doğu-pide-fırını-izmir,
122,False,False,Aksa Unlu Mamuller,[],/biz/aksa-unlu-mamuller-izmir-2?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 4896016,,,,[],{},aksa-unlu-mamuller-izmir-2,
123,False,False,Kardeşler Karafırın,[],/biz/karde%C5%9Fler-karaf%C4%B1r%C4%B1n-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺,4,True,1,,[],,,,,[],{},kardeşler-karafırın-izmir,
124,False,False,Mim Unlu Mamülleri,[],/biz/mim-unlu-mam%C3%BClleri-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 4456407,,,,[],{},mim-unlu-mamülleri-izmir,
125,False,False,kankaramel,[],/biz/kankaramel-konak?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 4640601,,,,[],{},kankaramel-konak,
126,False,False,Ne’li Börek,[],/biz/neli-b%C3%B6rek-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 4413521,,,,[],{},neli-börek-izmir,
127,False,False,Akıncılar Unlu Mamülleri,[],/biz/ak%C4%B1nc%C4%B1lar-unlu-mam%C3%BClleri-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺,4,True,1,,[],,,,,[],{},akıncılar-unlu-mamülleri-izmir,
128,False,False,Özgüven Unlu Mamülleri,[],/biz/%C3%B6zg%C3%BCven-unlu-mam%C3%BClleri-izmir?osq=bakeries,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Konak'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 4895499,,,,[],{},özgüven-unlu-mamülleri-izmir,
129,False,False,Boncuklar Pastanesi,[],/biz/boncuklar-pastanesi-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 5431654,,,,[],{},boncuklar-pastanesi-izmir,
130,False,False,Iso Acarlar Unlu Mamüller,[],/biz/iso-acarlar-unlu-mam%C3%BCller-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 4452284,,,,[],{},iso-acarlar-unlu-mamüller-izmir,
131,False,False,Bravo Patisserie,[],/biz/bravo-patisserie-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺₺,4.8,True,5,,[],(0232) 3247172,,,,[],{},bravo-patisserie-izmir,
132,False,False,Küçük Park Gevrek Evi,[],/biz/k%C3%BC%C3%A7%C3%BCk-park-gevrek-evi-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}, {'title': 'Bagels', 'url': '/search?find_desc=Bagels&amp;find_loc=Konak'}]",₺,3.9,True,10,,[],(0232) 3746722,,,,[],{},küçük-park-gevrek-evi-izmir,
133,False,False,Ali Kaptan Unlu Mamüller,[],/biz/ali-kaptan-unlu-mam%C3%BCller-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,4.0,True,1,,[],,,,,[],{},ali-kaptan-unlu-mamüller-izmir,
134,False,False,İpek Cafe Patisserie,[],/biz/ipek-cafe-patisserie-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺₺,4.0,True,1,,[],,,,,[],{},ipek-cafe-patisserie-izmir,
135,False,False,Karataş Ekmek Fırını,[],/biz/karata%C5%9F-ekmek-f%C4%B1r%C4%B1n%C4%B1-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,3.7,True,3,,[],,,,,[],{},karataş-ekmek-fırını-izmir,
136,False,False,Rain Pastanesi,[],/biz/rain-pastanesi-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 4211291,,,,[],{},rain-pastanesi-izmir,
137,False,False,Yağmur Pastacılık,[],/biz/ya%C4%9Fmur-pastac%C4%B1l%C4%B1k-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 4225615,,,,[],{},yağmur-pastacılık-izmir,
138,False,False,Marmara Börekçisi,[],/biz/marmara-b%C3%B6rek%C3%A7isi-izmir-2?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 4839108,,,,[],{},marmara-börekçisi-izmir-2,
139,False,False,Marmara Börekçisi,[],/biz/marmara-b%C3%B6rek%C3%A7isi-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 4839108,,,,[],{},marmara-börekçisi-izmir,
140,False,False,Jocelyne Patisserie,[],/biz/jocelyne-patisserie-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺₺₺,3.7,True,6,,[],(0232) 4647417,,,,[],{},jocelyne-patisserie-izmir,http://jocelynepastacilik.com
141,False,False,Nilabelle Macaron,[],/biz/nilabelle-macaron-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺₺,5.0,True,1,,[],(0232) 3361797,,,,[],{},nilabelle-macaron-izmir,
142,False,False,Beyoğlu Pasta Fırını,[],/biz/beyo%C4%9Flu-pasta-f%C4%B1r%C4%B1n%C4%B1-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}, {'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Konak'}]",₺,4.4,True,5,,[],(0232) 3818257,,,,[],{},beyoğlu-pasta-fırını-izmir,
143,False,False,Basmane Ekmekçilik,[],/biz/basmane-ekmek%C3%A7ilik-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 4830452,,,,[],{},basmane-ekmekçilik-izmir,
144,False,False,Tiryakioğlu Pasta,[],/biz/tiryakio%C4%9Flu-pasta-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 4899480,,,,[],{},tiryakioğlu-pasta-izmir,
145,False,False,Tatlı Hayat Pasta &amp; Kurabiye Tasarım,[],/biz/tatl%C4%B1-hayat-pasta-ve-kurabiye-tasar%C4%B1m-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 3418991,,,,[],{},tatlı-hayat-pasta-ve-kurabiye-tasarım-izmir,
146,False,False,Akgül Unlu Mamüller,[],/biz/akg%C3%BCl-unlu-mam%C3%BCller-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 4255297,,,,[],{},akgül-unlu-mamüller-izmir,
147,False,False,Karagöz,[],/biz/karag%C3%B6z-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 2442326,,,,[],{},karagöz-izmir,
148,False,False,Avşar Börek,[],/biz/av%C5%9Far-b%C3%B6rek-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 4258318,,,,[],{},avşar-börek-izmir,
149,False,False,Irmak Unlu Mamülleri,[],/biz/irmak-unlu-mam%C3%BClleri-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 2282667,,,,[],{},irmak-unlu-mamülleri-izmir,
150,False,False,Site,[],/biz/site-izmir-12?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,True,0,,[],(0232) 2393959,,,,[],{},site-izmir-12,
151,False,False,Simgecan Pastanesi,[],/biz/simgecan-pastanesi-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 6332270,,,,[],{},simgecan-pastanesi-izmir,
152,False,False,Arı Pastanesi,[],/biz/ar%C4%B1-pastanesi-izmir-3?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 4450245,,,,[],{},arı-pastanesi-izmir-3,
153,False,False,Edezade,[],/biz/edezade-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 2446034,,,,[],{},edezade-izmir,
154,False,False,Yağmur Damla Gevrek Börek Fırını,[],/biz/ya%C4%9Fmur-damla-gevrek-b%C3%B6rek-f%C4%B1r%C4%B1n%C4%B1-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 2346987,,,,[],{},yağmur-damla-gevrek-börek-fırını-izmir,
155,False,False,MC Zeki,[],/biz/mc-zeki-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 4836840,,,,[],{},mc-zeki-izmir,
156,False,False,Meşhur Bidene Börekçilik,[],/biz/me%C5%9Fhur-bidene-b%C3%B6rek%C3%A7ilik-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 2479663,,,,[],{},meşhur-bidene-börekçilik-izmir,
157,False,False,Ertuğrul Unlu Mamülleri,[],/biz/ertu%C4%9Frul-unlu-mam%C3%BClleri-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 8569623,,,,[],{},ertuğrul-unlu-mamülleri-izmir,
158,False,False,Ulamış Ekmek,[],/biz/ulam%C4%B1%C5%9F-ekmek-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 7468718,,,,[],{},ulamış-ekmek-izmir,
159,False,False,Kadıoğlu,[],/biz/kad%C4%B1o%C4%9Flu-izmir-7?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 2434121,,,,[],{},kadıoğlu-izmir-7,
160,False,False,Kaya Unlu Mamülleri,[],/biz/kaya-unlu-mam%C3%BClleri-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0,True,0,,[],(0232) 3678849,,,,[],{},kaya-unlu-mamülleri-izmir,
161,False,False,Ekmekçim Unlu Mamulleri,[],/biz/ekmek%C3%A7im-unlu-mamulleri-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,False,0,,[],(0232) 3882844,,,,[],{},ekmekçim-unlu-mamulleri-izmir,
162,False,False,Şahin Simit Sarayı,[],/biz/%C5%9Fahin-simit-saray%C4%B1-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",,0.0,False,0,,[],(0232) 8555280,,,,[],{},şahin-simit-sarayı-izmir,
163,False,False,Se&amp;Ray Pasta &amp; Kurabiye,[],/biz/se-ve-ray-pasta-ve-kurabiye-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}]",₺,0.0,False,0,,[],(0533) 6937248,,,,[],{},se-ve-ray-pasta-ve-kurabiye-izmir,
164,False,False,Elit Pastanesi,[],/biz/elit-pastanesi-izmir?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Konak'}, {'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Konak'}, {'title': 'Ice Cream &amp; Frozen Yogurt', 'url': '/search?find_desc=Ice+Cream+%26+Frozen+Yogurt&amp;find_loc=Konak'}]",₺₺,5.0,False,7,,[],(0232) 3730356,,,,[],{},elit-pastanesi-izmir,http://www.bornovaelit.com.tr
